iso2,priority,region,role,grams,pi_ing,proposal_key,v7_status,requirement_code,requirement,product,brand,pack,ean,v7_market_evidence,v7_technical_fit,v7_deviation,v7_activation_condition,v7_message,final_pr_id,a04_evidence_class,a04_verification_class,a04_best_url
PT,★★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-5603089007370,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Parmalat Nata para Bater 30% 500 ml,Parmalat,500 ml,5603089007370,"Parmalat publikuje skład, opakowanie 500 ml i komplet wartości na 100 ml. Auchan Portugal potwierdza jednostkowy EAN 5603089007370, identyczny profil, lokalną ofertę oraz pochodzenie Palmela, Portugalia.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Zachowano markę i wariant 30%, doprecyzowano opakowanie 500 ml oraz EAN.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.auchan.pt/pt/alimentacao/produtos-lacteos/natas-bechamel-e-chantilly/natas/nata-parmalat-para-bater-500ml/2307302.html
PT,★★★★★,EU27,SMP,35,PI-ING-000270,SMP-GTIN-03043932663704,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Leite Magro em Pó,Régilait,250 g,3043932663704,"Auchan Portugal potwierdza EAN, 250 g, importera Bricer, skład i pełne siedem makr na 100 g nieprzygotowanego produktu (Não Preparado).",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,błonnik: PI-ING-000270 (0 /100 g).,"Wybrano dostępny lokalnie Régilait 0,8% zamiast Molico 0,7% wzbogaconego wapniem, jako bliższy odpowiednik PI.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.auchan.pt/pt/alimentacao/produtos-lacteos/leites/leite-em-po/leite-em-po-regilait-magro-250g/3717097.html
PT,★★★★★,EU27,DEXTROSE,30,PI-ING-000494,DEX-GTIN-05600985800333,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Zumub Dextrose 1kg,Zumub,1 kg,5600985800333,Oficjalna karta producenta podaje Dextrosa Monohidrato w składzie.,Postać monohydrat; NIP i model aktywności osobno,0,"Całe8pól z etykiety/TDS. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Oferta lokalna; dostępny wariant1kg.",Niedostępny ICPP zastąpiono Zumub. Normalizacja NIP z45g do100g przez×100/45; wyniki odzwierciedlają zaokrąglenia etykiety.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.zumub.com/PT/nutri-ao-desportiva/dextrose/dextrose-1kg-p-9210
PT,★★★★★,EU27,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Manufacturer TDS revision 17 July 2026: pages 1–2 ingredient, origin and milk warning; page 10 nutrition per 100 g and moisture; pages 11–12 allergen matrix. Shipping policy covers the EU as a bloc, UK and Switzerland. EU shipping: 0–5 kg EUR18; free above EUR50. Individual EU countries are not enumerated.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; TDS moisture 7% is a stated reference value, not a batch measurement. Storefront instead says <9.11%; source conflict retained. Selected 50 g variant available at review (348 units shown); 250 g and 1 kg also offered. Shipping policy explicitly covers the EU with an estimated 3–7 working days. Final stock and postcode acceptance require checkout.","User EAN 8052744883445 is unverified. Do not confuse this sole-ingredient E417 gum with SaporePuro Neutro containing maltodextrin, tara and guar. Prefer current TDS over differing storefront moisture and viscosity data. Ferrer confirms Tara E417 B2B availability in Portugal, but exact pack and NIP are unpublished. Selected documented retail import. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
US,★★★★★,UNITED_STATES,MILK,672,PI-ING-000236,MILK-GTIN-0093966513004,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Organic Valley Whole Milk Half Gallon,Organic Valley,"64 fl oz / 1,89 L",0093966513004,"Jedna karta amerykańskiego detalisty łączy GTIN-14 00093966513004, half gallon i pełną tabelę porcji 240 ml: 150 kcal; tłuszcz 8 g; nasycone 5 g; węglowodany 12 g; cukry 11 g; białko 8 g; błonnik 0 g; sód 120 mg. UPC-A i EAN-13 są równoważnymi zapisami tego samego GTIN.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,-0.16666666666666652,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Zastosowano udokumentowane lokalne mleko pełne. Nie użyto innego kodu 093966000917 z ogólnej karty producenta. Zaokrąglone wartości etykiety przeliczono z 240 ml.,AUTO PO AKCEPTACJI,LEAD,SOURCE_NOT_READABLE,https://www.priceritemarketplace.com/sm/planning/rsid/377/product/organic-valley-whole-milk-half-gallon-id-00093966513004
US,★★★★★,UNITED_STATES,CREAM,130,PI-ING-000180,CREAM-GTIN-092825922230,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Brookshire’s Whipping Cream Ultra-Pasteurized, minimum36% milkfat",Brookshire’s,1 pint (473ml),092825922230,"FRESH by Brookshire’s dokładna karta produktu potwierdzaEAN092825922230,1pint,pełne wartości oraz lokalną sprzedaż3.59USD. Własna platforma dostaw Brookshire’s publikuje fizyczne zdjęcia tego różowego opakowania: front473ml, panel32porcje po1Tbsp15ml, pełne7wartości zgodne z FRESH. Zdjęcie składu jawnie MINIMUM36%MILKFAT.",WŁASNY PROFIL PR — rzeczywista etykieta,3.3333333333333357,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Stary tytuł platformy dostaw30% jest sprzeczny z fizyczną etykietą36%; przyjęto36%. Zmieniono opakowaniez1quartna1pint z udokumentowaną porcją15ml i lokalnymEAN. Zera są deklarowanymi zaokrągleniami na15ml, a nie analitycznym brakiem laktozy/białka. Per100ml przelicza się wyłącznie wartości drukowane;5g/15ml daje33.333g/100ml i nie zastępuje nominalnych min36%. Kandydatpełny36%, lecz jestdalejodcelu30% niż Darigold30% z ograniczeniem<1gcarbs.",AUTO PO AKCEPTACJI,LEAD,PAGE_WITHOUT_EAN,https://delivery.brookshires.com/store/brookshires/products/18635421-brookshire-s-whipping-cream-ultra-pasteurized-30-milkfat-16-oz
US,★★★★★,UNITED_STATES,SMP,35,PI-ING-000270,SMP-BRM-11520,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Bob's Red Mill Nonfat Dry Milk Powder,Bob's Red Mill,22 oz / 624 g,039978115201,"Producent i Swanson publikują etykietę porcji 24 g. Vitacost potwierdza UPC, 624 g i ofertę.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,-0.8,Wszystkie pola pochodzą z etykiety; przeliczenie masy porcji i sodu nie jest estymacją. Etykieta deklaruje 1 g błonnika na 24 g mimo składu nonfat dry milk; zachowano deklarację producenta. Zera etykietowe są zaokrąglone.,Starsza tabela 20 g nie została połączona z obecną 24 g.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://www.vitacost.com/products/bob-s-red-mill-milk-powder-nonfat-dry-22-oz-624-g-97753
US,★★★★★,UNITED_STATES,DEXTROSE,30,PI-ING-000494,DEX-US-BREWMASTER-AD310,WYMAGA_ETYKIETY,LABEL_EVIDENCE_MISSING,label/composition evidence missing — current label (ingredients + nutrition per 100 g/ml),Brewmaster Corn Sugar / Dextrose Monohydrate,Brewmaster,"1 lb / 453,6 g",843200100039,Monohydrat wskazany w nazwie i opisie oferty spożywczej.,Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: kcal=364; tłuszcz=0; nasycone=0; węglowodany=90.9; cukry=90.9; białko=0; sól=0; błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Oferta katalogowa; aktualny zapas i warunki dostawy przy zamówieniu.","Zachowano tożsamość AD310; wcześniejsze 364kcal/90,9g nie były etykietą produktu i pozostają oznaczone jako PI.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://morebeer.com/products/corn-sugar
US,★★★★★,UNITED_STATES,TARA,3,PI-ING-000492,TARA-MP-1508-50,HOLD_US,HELD_IN_V7,held by the v7 author — see v7 message,Tara Gum — Home 50g,Modernist Pantry,50 g,819543011967,"LOCAL; Etykieta 50 g producenta potwierdza UPC i wszystkie dane NIP na 100 g: 360 kcal, tłuszcz 1 g, NKT 0 g, total carbohydrate 85 g, fiber 85 g, cukry 0 g, białko 2 g, sód 0 mg. Lokalna oferta producenta 50 g. Zachowano istniejący HOLD_US z arkusza QA; podstawa prawna użycia konkretnego produktu nie została zamknięta.",ENERGIA DO WYJAŚNIENIA: etykieta 360 kcal/100 g; available carbs 0 g po odjęciu błonnika. Zachowano deklarowaną energię; przeliczenie 9/4/4/2 daje 187 kcal. Różna konwencja energii błonnika — nie używać do automatycznego znakowania UE.,0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda 9,5 g/100 g: ESTIMATED z PI; brak oznaczenia produktu. Lokalna oferta producenta 50 g. Zachowano istniejący HOLD_US z arkusza QA; podstawa prawna użycia konkretnego produktu nie została zamknięta.","Rzeczywisty UPC 50 g z etykiety producenta. Węglowodany 85 g obejmują błonnik 85 g; dostępne wynoszą 0 g. Energia 360 kcal zachowana z etykiety, z jawną uwagą o konwencji energii; nie przeliczono jej po cichu. Kategoria gumy guar w marketplace nie zmienia składnika wskazanego na etykiecie. Memo FDA z 10.04.2024 rozróżnia tara flour od gumy tara z endospermu. Dotyczy mąki, nie jest dowodem zakazu całej kategorii gumy. Dotychczasowy HOLD w pliku pozostaje otwarty.",AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://modernistpantry.com/products/tara-gum.html
CH,★★★★★,SWITZERLAND,MILK,672,PI-ING-000236,MILK-GTIN-7610900041589,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Prima Vollmilch UHT 3.5% 1L Tetra Base,Prima,1 L Tetra Base; jednostka konsumencka w zgrzewce 12 x 1 L,7610900041589,"Oficjalny PDF Emmi ma wprost GTIN Konsumenteneinheit 7610900041589 (oddzielny GTIN zgrzewki 7610900041596), Szwajcarię jako pochodzenie, 12 jednostek po 1L oraz deklarację 100ml 270kJ/65kcal,fat3.6,sat2.2,carbs/sugars4.9,protein3.2,salt0.1. Bieżąca karta Emmi potwierdza tę samą recepturę, Ofrex.ch lokalną sprzedaż jednostki 1L i EAN.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0.10000000000000009,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Zamiennik za niejednoznaczne Coop/Migros: dokładny szwajcarski SKU Prima/Emmi. Nie używać GTIN zgrzewki jako EAN 1L.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://ofrex.ch/products/1647201013
CH,★★★★★,SWITZERLAND,CREAM,130,PI-ING-000180,CREAM-GTIN-7613269880585,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Valflora Vollrahm UHT 35% 250 ml,Valflora,250 ml,7613269880585,"Official Migros/Migipedia article204111300000 is250ml35% liquidcream; indexed official productinformation lists unitGTIN7613269880585 (also legacyEAN8 76102653), full7per100ml, ingredients and Swissness/IP-Suisse. Numericdata verified using targeted official-page searches because directfetch403. Local Migros productoffer2.10CHF250ml.",WŁASNY PROFIL PR — rzeczywista etykieta,5,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Replaces unsupported Oldenburger30 and rejects Coop250ml candidate whose present onlinecard says0.9g salt and unavailable. Selected complete coherent Valflora35 profile. No averaging from otherpacks.,AUTO PO AKCEPTACJI,LEAD,SOURCE_NOT_READABLE,https://migipedia.migros.ch/de/valflora-vollrahm-35-milchfett-uht-204111300000?community=details
CH,★★★★★,SWITZERLAND,SMP,35,PI-ING-000270,SMP-CH-SKU,WYMAGA_GTIN,GTIN_MISSING,barcode not established for the chosen pack — label photo or market page printing the GTIN,Coop Magermilchpulver 350 g,Coop,350 g,,"Oficjalna karta Coop:350g,100g proszku i porcja25g (14porcji/paczka),100% SMP,CH2409,Szwajcaria. Zewnętrzna baza MyRealFood łączy kandydat7610800996958 z nazwą Coop lait écrémé en poudre i zgodnymi makrami, ale nie zweryfikowano GTIN na stronie Coop ani zdjęciu etykiety; pozostawiono null.",Własny profil SMP — Engine przelicza rzeczywiste dane i jawne estymacje,0,"Wszystkie pola pochodzą z etykiety; przeliczenie masy porcji i sodu nie jest estymacją. Pełne makra potwierdzone; EAN wymaga potwierdzenia, obecnie dostępny SKU3080756. Brak GTIN; użyto identyfikatora SKU/TDS.",EAN7610800996958 z ODT nie został potwierdzony; nie użyto tabeli Rapilait dla mleka przygotowanego.,AUTO PO AKCEPTACJI,BRAK,NO_EAN_IN_V7,https://www.coop.ch/de/lebensmittel/milchprodukte-eier/milch/spezialmilch/magermilchpulver/p/3080756
CH,★★★★★,SWITZERLAND,DEXTROSE,30,PI-ING-000494,DEX-GTIN-07640153565938,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",Dextrose Pulver Neutral 1000 g,Lee-Sport®,1000 g,7640153565938,"Oficjalna karta1000gNeutral:100%Dextrose-Monohydrat(Europa), brakdodatków. Tabela pro100g. Oficjalny publiczny endpointproduktu.js wiąże SKUDEXT-PULV-1000 zbarcode7640153565938 i available:true.",Postać monohydrat; NIP i model aktywności osobno,0,"PI-ING-000494 uzupełnia: błonnik=0 /100g. To oszacowanie, nie deklaracja etykiety. MODEL PI: 90,9g aktywnej dekstrozy +9,1g wody/100g; nie jest pomiarem partii. Czystość suchej masy i zaokrąglone cukry NIP nie zastępują CoA. Producent deklaruje dostępność i dostawę w 1 dzień roboczy.",Zastąpiono tabletkiDextroEnergyClassic zODT czystym monohydratemLee-Sport. Alternatywa miniSchoggi300g miała brakstanu i sprzeczną macierzalergenów.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://whey-protein.ch/products/dextrose-pulver
CH,★★★★★,SWITZERLAND,TARA,3,PI-ING-000492,TARA-GTIN-08055728540170,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",SaporePuro Farina di Semi di Tara / Gomma di Tara E417,SaporePuro,50 g,8055728540170,"IMPORT; Zweryfikowano08.09.2026. TDS producenta rew.17.07.2026: skład/pochodzenie/alergeny na s.1–2; wartości odżywcze na100g i wilgotność na s.10; matryca alergenów na s.11–12. Pełne wartości odżywcze z jednej aktualnej TDS. Dostępność kraju oparta na jawnej polityce dostaw UE/UK/CH, nie na samej domenie ani ogólnym zasięgu marki.","Energia źródła, jeśli dostępna; brakujące pola z PI. Nie narzucano zgodności różnych konwencji znakowania.",0,"Wszystkie 8 pól z etykiety/TDS lub jawnego przeliczenia porcji/sodu/błonnika. Aktywność względna=1 wyłącznie MODEL PI, nie oznaczenie handlowej partii. Dawka odniesienia 3 g/1000 g (0,3%) bez automatycznego skalowania. Lepkość ani 100% składnika nie oznaczają 100% galaktomannanu. Woda z TDS: 7 g/100 g; W TDS wilgotność7% jako wartość referencyjna, nie pomiar partii; strona sklepu podaje<9,11%, co pozostaje odnotowaną rozbieżnością źródeł. IMPORT z Włoch. Wybrany wariant 50 g dostępny w sklepie producenta; polityka dostaw wprost wymienia Szwajcarię:15CHF poniżej100CHF, orientacyjnie7–15dni roboczych poza UE, dostawa DAP; opłaty importowe po stronie odbiorcy. Zapas i adres potwierdzić w checkout.",Wybrano jednoskładnikowy produkt z TDS; nie mieszać z SaporePuro Neutro zawierającym maltodekstrynę/tarę/guar. Nie przypisano kodu Sosa700g ani niepotwierdzonego kodu8052744883445 do SaporePuro50g. TDS ma pierwszeństwo przed rozbieżnymi danymi wilgotności/lepkości na stronie sklepu. Wzmianka o Golden Peanut250g/EAN4260331024342 z materiału wejściowego nie miała potwierdzonego źródła tożsamości/dostawy; nie została przyjęta. AKTUALIZACJA: oficjalny JSON producenta potwierdza dla 50 g SKU SPGT50 i EAN 8055728540170; poprzedni brak identyfikatora zamknięty.,AUTO PO AKCEPTACJI,LEAD,EAN_ON_GENERIC_TLD_PAGE,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1
SE,★★★★★,EU27,MILK,672,PI-ING-000236,MILK-GTIN-5709310050303,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer","Arla Sødmælk / Mjölk 3,5% UHT 1 L",Arla,1 L carton with screw cap,5709310050303,"Chefs Culinar Sverige: szwedzka karta nr34231043, Arla3.5%UHT1L, GTIN5709310050303 oraz pełny profil zgodny z kartą producentaGS1. Ta identyczna jednostka jest sprzedawana wSE jako import zDK; nie jest to deklaracja produkcji szwedzkiej.",WŁASNY PROFIL PR — przeliczenie z rzeczywistej etykiety,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,"Znaleziono dokładne3.5% w lokalnej dystrybucji gastronomicznej, więc nie potrzeba zastępować go szwedzkim standardowym3.0%. Ten samEAN co wDK jest prawidłowy dla identycznego importowanego SKU.",AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.chefsculinar.se/sv-se/mat-and-dryck/mejeri-and-gg/mj-lk/mj-lk-3-5-uht-1l-34231043
SE,★★★★★,EU27,CREAM,130,PI-ING-000180,CREAM-GTIN-7311043021192,KANDYDAT_PR,VERIFY_CANDIDATE,"EAN printed on a page serving this market + label facts (ingredients, nutrition) from manufacturer/retailer",DairyFood Grädde Lång Hållbarhet 30% 2.5 dl,DairyFood,250 ml,7311043021192,"Delitea Swedish retailer exactEAN7311043021192,250ml,30%, ingredients and full7 per100ml; in stock at review. Production country not stated; not inferred from barcode.",WŁASNY PROFIL PR — rzeczywista etykieta,0,Dane kompletne. Końcowy PR poza Mapperem według istniejącej konwencji.,Retains exact legacy DairyFood30; fills complete label.,AUTO PO AKCEPTACJI,CONFIRMED,EAN_ON_MARKET_PAGE,https://www.delitea.se/dairy-food-gradde-lang-hallbarhet-30-25dl
