iso2,priority,role,ean,rcn_range,v7_status,product,verification_class,evidence_class,best_url,http,source_type,page_market,market_by,evidence_method,price_currency,ean_context,page_title,html_sha256_16,evidence_utc,urls_checked,hosts_carrying_ean
MT,★★★★,MILK,5350066100042,NO,KANDYDAT_PR,"Benna Fresh Whole Milk 3,5% 1 L",EAN_ON_MARKET_PAGE,CONFIRMED,https://savemart.com.mt/product/3578/popup,200,DIRECT,MT,CCTLD,RAW_HTML,,"RESH MILK 1L</h1> <div class=""product-sku"">SKU: <span>5350066100042</span></div> ",,834a149bf9a80a62,2026-09-10T13:38:24Z,3,savemart.com.mt
MT,★★★★,CREAM,3155250367896,NO,KANDYDAT_PR,Président Crème UHT semi-épaisse entière 30% MG 2×25cl,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.auchan.fr/president-creme-semi-epaisse-entiere-gastronomique-30-mg-uht/pr-C1174614,200,DIRECT,FR,CCTLD,RAW_HTML,,"alues""> 10936 / 3155250367896 ",PRESIDENT Cr&#xE8;me semi-&#xE9;paisse enti&#xE8;re gastronomique 30% MG UHT 2x25cl pas ch,8565932bd9f485fc,2026-09-10T13:38:52Z,3,www.auchan.fr
MT,★★★★,SMP,3043939531112,NO,KANDYDAT_PR,Skimmed Milk Powder,EAN_ON_MARKET_PAGE,CONFIRMED,https://savemart.com.mt/product/89655/popup,200,DIRECT,MT,CCTLD,RAW_HTML,,"DER SML 300G</h1> <div class=""product-sku"">SKU: <span>3043939531112</span></div> ",,df889775056bbf7e,2026-09-10T13:38:24Z,4,savemart.com.mt
MT,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
MT,★★★★,DEXTROSE,8050246530061,NO,KANDYDAT_PR,Destrosio Monoidrato 1kg,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://artegustando.com/products/destrosio-monoidrato,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"mation-template--28759894917468__main""><li> <b>EAN:</b> 8050246530061 </li><l",Destrosio Monoidrato in Polvere per Gelati e Dolci &ndash; Artegustando,327fe1dc611dee67,2026-09-10T13:37:08Z,2,artegustando.com
MT,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,4,saporepuro.com
MA,★★★★,MILK,8410285127347,NO,KANDYDAT_PR,Lait de vache stérilisé UHT entier 3.5% M.G. 1L,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://suatuoi.com/president/president-full-cream-1l-combo,200,DIRECT,,GENERIC_TLD,RAW_HTML,," <div class=""item""><i class=""icon-angle-right""></i> Barcode: <span>8410285127347</span></div> <di",Sữa tươi President nhập khẩu 100% từ Pháp - Combo 12 hộp,8a66f1f8fc2a5c82,2026-09-10T13:38:33Z,9,comercoo.com;suatuoi.com
MA,★★★★,CREAM,3155250367834,NO,KANDYDAT_PR,Bridélice Crème UHT entière fluide 30% MG,SOURCE_NOT_READABLE,LEAD,https://www.carrefour.fr/p/creme-uht-fluide-entiere-30-mg-bridelice-3155250367834,403,DIRECT,FR,CCTLD,RAW_HTML,,,Carrefour,3bf8e7433d70a515,2026-09-10T13:39:00Z,3,
MA,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
MA,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
MA,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate 25kg,NO_EAN_IN_V7,BRAK,https://www.multitrade.ma/nos-produits/,200,DIRECT,MA,CCTLD,RAW_HTML,,,Nos produits - Multitrade,7f7517aba287728f,2026-09-10T13:39:53Z,2,
MA,★★★★,TARA,,,WYMAGA_ETYKIETY,E417 - Gomme de Tara / Tara Gum,NO_EAN_IN_V7,BRAK,https://catalogue.topnegoce.com/en/1221-999-e417-tara-gum-top-negoce.html,200,DIRECT,MA,CURRENCY,RAW_HTML,MAD,,E417 - Tara Gum - Top Negoce - Morocco,82253702c7c056e7,2026-09-10T13:37:14Z,3,
MX,★★★★,MILK,7501055900039,NO,KANDYDAT_PR,"Alpura Clásica Leche Entera UHT 3,4% 1 L",EAN_ON_MARKET_PAGE,CONFIRMED,https://onixsuper.com/producto/leche-up-alpura-clasica-1-0-lt/,200,DIRECT,MX,CURRENCY,RAW_HTML,MXN,"lass=""sku_wrapper""> <label>SKU:</label> <span class=""sku""> 7501055900039 </span> </span>",Leche Alpura Clásica Up 1 l &#8211; Onix,ee220a342cfbb347,2026-09-10T13:38:11Z,3,onixsuper.com
MX,★★★★,CREAM,7501092101031,NO,KANDYDAT_PR,Lyncott Crema para Batir 500 ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.cucopanaderos.com.mx/tienda/cremas-/389-crema-p-batir-lyncott-20x500grs-5-0.html,200,DIRECT,MX,CCTLD,RAW_HTML,,"on"" content=""DISPONIBLE EN PRESENTACION DE: CAJA DE 20 PZ PZ CLAVE: 7501092101031 ""> <meta name=""ke",CREMA PARA BATIR LYNCOTT 20X500GRS,2a3d6d17eb81749d,2026-09-10T13:39:10Z,5,www.cucopanaderos.com.mx
MX,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,2,www.nowfoods.com
MX,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
MX,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrosa monohidratada,NO_EAN_IN_V7,BRAK,https://tienda.pochteca.net/products/dextrosa-monohidratada,200,DIRECT,MX,CURRENCY,RAW_HTML,MXN,,Dextrosa monohidratada &ndash; Pochteca Materias Primas,f1051db5d363f183,2026-09-10T13:38:38Z,2,
MX,★★★★,TARA,,,WYMAGA_ETYKIETY,Goma Tara — oferta spożywcza B2B,NO_EAN_IN_V7,BRAK,https://maprysa.com.mx/goma-de-konjac,200,DIRECT,MX,CCTLD,RAW_HTML,,,Goma de Konjac,21fd1489cb6bb86e,2026-09-10T13:37:56Z,2,
NG,★★★★,MILK,8716200612883,NO,KANDYDAT_PR,"Peak UHT Full Cream Milk 3,6% 1 L",MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.peakmilk.com.ng/assortment/ready-to-drink/peak-uht-milk-full-cream/;,200,DIRECT,NG,CCTLD,BROWSER_DOM,,,Peak UHT Milk Full Cream 1L – Peakmilk,,2026-09-10T14:05Z,2,
NG,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35%,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://maxmartonline.com/emborg-whipping-cream-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,,"bq(""track"",""ViewContent"",{content_category:""Fresh Cream"",content_ids:""5701215046375"",content_name:""Embo",MaxMart Online . Emborg Whipping Cream 200ml,c802d5b60a54e738,2026-09-10T13:37:56Z,3,maxmartonline.com
NG,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
NG,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
NG,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Dextrose Monohydrate – Food Grade Glucose Powder,NO_EAN_IN_V7,BRAK,https://chemicalwarehouse.com.ng/product/dextrose-monohydrate/,200,DIRECT,NG,CCTLD,RAW_HTML,NGN,,Dextrose Monohydrate (Per kg) - A digital chemical warehouse for your chemicals and raw ma,3274c6ece7e6c3ca,2026-09-10T13:37:17Z,2,
NG,★★★★,TARA,711221973058,NO,WYMAGA_DOSTAWY,Cape Crystal Brands Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.capecrystalbrands.com/products/tara-gum,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"""inventory_management"":""shopify"",""inventory_policy"":""deny"",""barcode"":""711221973058"",""featured_media"":{","Tara Gum – Higher Thickness at Lower Usage, No Flavor Impact &ndash; Cape Crystal Brands",625c49dea11f5f5b,2026-09-10T13:38:58Z,3,www.capecrystalbrands.com
OM,★★★★,MILK,6073000051499,NO,KANDYDAT_PR,Mazoon UHT Full Fat Milk 1 L,EAN_ON_MARKET_PAGE,CONFIRMED,https://youshopom.com/en/products/%D9%85%D8%B2%D9%88%D9%86-%D8%AD%D9%84%D9%8A%D8%A8-%D8%B7%D9%88%D9%8A%D9%84-%D8%A7%D9%84%D8%A3%D8%AC%D9%84-%D9%83%D8%A7%D9%85%D9%84-%D8%A7%D9%84%D8%AF%D8%B3%D9%85-1-%D9%84%D8%AA%D8%B1,200,DIRECT,OM,CURRENCY,RAW_HTML,OMR,"00x1000.png""], ""description"": """", ""sku"": ""6073000051499"" ,""ca",مزون حليب طويل الأجل كامل الدسم 1 لتر,67026ce74d4be50a,2026-09-10T13:40:29Z,3,youshopom.com
OM,★★★★,CREAM,5700426230177,NO,KANDYDAT_PR,Puck Whipping Cream UHT,EAN_ON_FOREIGN_MARKET_PAGE,LEAD,https://www.sharjahcoop.ae/en/puck-whipping-cream-200ml/p/5700426230177,200,DIRECT,AE,CCTLD,RAW_HTML,,""" href=""javascript:void('0');"" onclick=""javascript:addToWishList('5700426230177');"" title=""Add ",Puck Whipping Cream 200mL | Sharjah Co-operative Society,e3bf674f9698b937,2026-09-10T13:40:07Z,3,www.sharjahcoop.ae
OM,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
OM,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
OM,★★★★,DEXTROSE,,,WYMAGA_GTIN,Dextrose Monohydrate 1kg,NO_EAN_IN_V7,BRAK,https://www.chefmiddleeast.com/products/18224/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,,2548294760c55f83,2026-09-10T13:39:03Z,5,
OM,★★★★,TARA,819543011967,NO,KANDYDAT_PR,Modernist Pantry Pure Tara Gum Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,3,modernistpantry.com
PK,★★★★,MILK,8961008219561,NO,KANDYDAT_PR,Nestlé Milkpak Full Cream UHT Milk 1000ml,EAN_ON_MARKET_PAGE,CONFIRMED,https://zainabfamilymart.com/product/nestle-milk-pak-full-cream-milk-1-liter/,200,DIRECT,PK,CURRENCY,RAW_HTML,PKR,"wrapper""> <span class=""meta-label""> SKU: </span> <span class=""sku""> 8961008219561 </span> </span> <",Nestle Milk Pak Full Cream Milk 1 Liter - Zainab Family Mart,060b12a510a25c47,2026-09-10T13:40:30Z,4,zainabfamilymart.com
PK,★★★★,CREAM,3155253004699,NO,KANDYDAT_WARUNKOWY,Président Whipping Cream UHT 35.1%,EAN_ON_MARKET_PAGE,CONFIRMED,https://alfatah.pk/products/president-whipping-cream-200ml,200,DIRECT,PK,CCTLD,RAW_HTML,PKR,"""compare_at_price"":259500,""inventory_management"":""shopify"",""barcode"":""3155253004699"",""requires_selling_",PRESIDENT WHIPPING CREAM 200ML &ndash; Al-Fatah,d77324449fe7adb9,2026-09-10T13:37:06Z,6,alfatah.pk;world.openfoodfacts.org;www.auchan.sn
PK,★★★★,SMP,733739058324,NO,KANDYDAT_PR,Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,3,www.nowfoods.com
PK,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
PK,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,Confectoland Glucose Powder (Dextrose) – Premium Sweetener 250g,NO_EAN_IN_V7,BRAK,https://www.confectoland.com/products/glucose-powder-dextrose-baking-pakistan,200,DIRECT,PK,CURRENCY,RAW_HTML,PKR,,Buy Glucose Powder (Dextrose) in Pakistan | Confectoland &ndash; Confectoland,e1b93f43f79cafed,2026-09-10T13:39:06Z,2,
PK,★★★★,TARA,,,WYMAGA_DOSTAWY,Tara Gum [E417] 100% USP Food Grade Powder,NO_EAN_IN_V7,BRAK,https://www.ubuy.com.pk/en/product/5BVJX2NL2-tara-gum-e417-100-usp-food-grade-powder-1-lb-in-two-bottles-usa,403,DIRECT,PK,CCTLD,RAW_HTML,,,Just a moment...,8e050b19c0f9e900,2026-09-10T13:40:23Z,2,
PA,★★★★,MILK,0088209013366,NO,KANDYDAT_PR,Estrella Azul D'Oro Leche Entera 946ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.super99.com/20046072-estrella-azul-d-oro-leche-entera-946ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD," <strong class=""type"">UPC</strong> <div class=""value"" itemprop=""upc"">088209013366</div> - SKU 2004607",Estrella Azul D&#039;Oro Leche Entera 946 ml - Super 99,b6cc4ed916858eab,2026-09-10T13:40:10Z,2,www.super99.com
PA,★★★★,CREAM,5701215046375,NO,KANDYDAT_PR,Emborg Natural Whipping Cream UHT 35.1% 200 ml,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.super99.com/20145110-emborg-crema-batir-200ml,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD," <strong class=""type"">UPC</strong> <div class=""value"" itemprop=""upc"">5701215046375</div> - SKU 2014511",Emborg Crema Batir 200ml,784f7a06fc3116b8,2026-09-10T13:40:10Z,2,www.super99.com
PA,★★★★,SMP,733739058324,NO,KANDYDAT_PR,NOW Real Food Organic Non-Fat Dry Milk Powder,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://www.nowfoods.com/products/natural-foods/non-fat-dry-milk-powder-organic,200,DIRECT,,GENERIC_TLD,BROWSER_DOM,USD,"data-destini-association=""default"" data-destini-apo=""733739058324""",Milk Powder | Powdered Milk | Organic Dry Milk Powder | NOW Foods,,2026-09-10T14:01Z,2,www.nowfoods.com
PA,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
PA,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,DEXTROSA MONOHIDRATADA BOLSA 1 Kg,NO_EAN_IN_V7,BRAK,https://delcaribeshop.com/pa/producto/dextrosa-monohidratada-bolsa-1-kg/,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,,"DEXTROSA MONOHIDRATADA BOLSA 1 Kg - Distribuidora del Caribe Panamá, S.A.",c9fcd886e4131465,2026-09-10T13:37:24Z,3,
PA,★★★★,TARA,819543011967,NO,WYMAGA_DOSTAWY,Tara Gum — Home 50g,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://modernistpantry.com/products/tara-gum.html,200,DIRECT,,GENERIC_TLD,RAW_HTML,USD,"y.com\u002fmodernist-pantry\u002f""},""attributes"":[],""mpn"":null,""upc"":""819543011967"",""options"":[{""id"":2","Tara Gum - Modernist Pantry, LLC",e93d1ba8441f8f2a,2026-09-10T13:38:02Z,6,modernistpantry.com
ZA,★★★★,MILK,6001299016158,NO,KANDYDAT_PR,Ultra Pasteurised Full Cream Milk 2L,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.checkers.co.za/product/clover-fresh-full-cream-milk-2l-10413121EA,200,DIRECT,ZA,CCTLD,RAW_HTML,ZAR,"."",""brand"":{""@type"":""Brand"",""name"":""Clover""},""sku"":""10413121"",""gtin"":""6001299016158"",""category"":""Milk, ",Checkers Sixty60 | Clover Fresh Full Cream Milk 2L,e1d0a59b9a73c123,2026-09-10T13:39:03Z,3,www.checkers.co.za
ZA,★★★★,CREAM,6001299012082,NO,KANDYDAT_PR,Clover Fresh Cream Ultra Pasteurised,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.evergreenspta.co.za/cream/7455-clover-fresh-cream-250ml.html,200,DIRECT,ZA,CCTLD,RAW_HTML,ZAR," <label class=""label"">Reference </label> <span itemprop=""sku"">6001299012082</span> </div>",Clover Fresh Cream 250ml,59557b4f6a80d55e,2026-09-10T13:39:19Z,2,www.evergreenspta.co.za
ZA,★★★★,SMP,,,WYMAGA_GTIN,Clover Skimmed Milk Powder,NO_EAN_IN_V7,BRAK,https://www.clover.co.za/business/clover-skimmed-milk-powder/,200,DIRECT,ZA,CCTLD,RAW_HTML,,,Clover Skimmed Milk Powder | Clover Corporate,baa98737da191660,2026-09-10T13:39:05Z,1,
ZA,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
ZA,★★★★,DEXTROSE,6009705443239,NO,WYMAGA_ETYKIETY,Dextrose Monohydrate Powder 1kg,EAN_ON_MARKET_PAGE,CONFIRMED,https://my-whey.co.za/products/dextrose-monohydrate-powder,200,DIRECT,ZA,CCTLD,RAW_HTML,ZAR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""6009705443239"",""featured_media"":{",Dextrose Monohydrate Powder &ndash; My Whey | Bulk Supplements,31376676f7c5632f,2026-09-10T13:38:05Z,4,my-whey.co.za
ZA,★★★★,TARA,,,WYMAGA_ETYKIETY,UNIPEKTIN VIDOGUM SP native tara gum E417,NO_EAN_IN_V7,BRAK,https://danlink.com/product/gums-stabilizers/,200,DIRECT,,GENERIC_TLD,RAW_HTML,,,Gums &amp; Stabilizers - DanLink Ingredients,dee0b41967d18fda,2026-09-10T13:37:23Z,4,
RO,★★★★,MILK,5941355000688,NO,KANDYDAT_PR,"Zuzu lapte de consum integral 3,5% grăsime 1 l",EAN_ON_MARKET_PAGE,CONFIRMED,https://pacomarket.ro/product/lapte-zuzu-1l-3-5-grasime-2/,200,DIRECT,RO,CCTLD,RAW_HTML,RON,"""> <div class=""sku_produs""> <p>Cod produs: <span>5941355000688</span></p> <",LAPTE ZUZU 1L 3.5% &#8211; Paco Supermarket | Acum și online!,ce36398fe0c2800d,2026-09-10T13:38:14Z,4,pacomarket.ro
RO,★★★★,CREAM,8585002501837,NO,KANDYDAT_PR,Meggle Frișcă lichidă UHT 30%,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.depozitcc.ro/delicatese/smantana-frisca-unt/frisca/frisca-lichida-30-meggle-uht-200ml-92327.html,200,DIRECT,RO,CCTLD,RAW_HTML,RON,"""><td class=""param-param Barcode"">Barcode</td><td class=""param-value"">8585002501837 <span></span></td><",Frisca FRISCA LICHIDA 30% MEGGLE UHT 200ML 92327 MEGGLE depo...,9ab39c4976c12c6a,2026-09-10T13:39:14Z,3,bevasarlas.tesco.hu;www.depozitcc.ro
RO,★★★★,SMP,6426309006538,NO,KANDYDAT_PR,"Lapte praf bio degresat, 1% grasime",EAN_ON_MARKET_PAGE,CONFIRMED,https://pronat.ro/products/lapte-praf-bio-degresat-1-grasime-250g-pronat,200,DIRECT,RO,CCTLD,RAW_HTML,RON,"0,""compare_at_price"":1790,""inventory_management"":""shopify"",""barcode"":""6426309006538"",""requires_selling_","Lapte praf bio degresat, 1% grasime, 250g Pronat &ndash; Pronat",a42780c29606f419,2026-09-10T13:38:19Z,3,pronat.ro;www.trada.ro
RO,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
RO,★★★★,DEXTROSE,8588006139983,NO,KANDYDAT_PR,"Dextroză - GymBeam, bez dodatków smakowych",EAN_ON_MARKET_PAGE,CONFIRMED,https://gymbeam.ro/dextroza-1000-g-gymbeam.html,200,DIRECT,RO,CCTLD,RAW_HTML,RON,"ewCondition"",""availability"":""https:\/\/schema.org\/InStock"",""gtin13"":""8588006139983"",""sku"":""5207""}],""pr",Dextroză - GymBeam | GymBeam.ro,f944765f2220a42c,2026-09-10T13:37:39Z,1,gymbeam.ro
RO,★★★★,TARA,8055728540170,NO,KANDYDAT_PR,SaporePuro Farina di Semi di Tara / Gomma di Tara E417,EAN_ON_GENERIC_TLD_PAGE,LEAD,https://saporepuro.com/products/farina-di-semi-di-tara-gomma-di-tara-origine-peru-e417-confezionato-in-italia-1,200,DIRECT,,GENERIC_TLD,RAW_HTML,EUR,"0,""compare_at_price"":null,""inventory_management"":""shopify"",""barcode"":""8055728540170"",""featured_media"":{",Tara Seed Flour | SaporePuro,41be4c71cd4a344d,2026-09-10T13:38:23Z,7,saporepuro.com
SG,★★★★,MILK,8888030300749,NO,KANDYDAT_PR,FairPrice UHT Kids Full Cream Packet Milk — Fresh Milk,MARKET_PAGE_WITHOUT_EAN,LEAD,https://www.fairprice.com.sg/product/fairprice-uht-kids-full-cream-packet-milk-fresh-milk-6-x-200ml-13165083,200,DIRECT,SG,CCTLD,BROWSER_DOM,SGD,,FairPrice UHT Kids Full Cream Packet Milk | NTUC FairPrice,,2026-09-10T14:05Z,3,
SG,★★★★,CREAM,3412290032215,NO,KANDYDAT_PR,Paysan Breton UHT Cooking & Whipping Cream 30%,MARKET_PAGE_WITHOUT_EAN,LEAD,https://redmart.lazada.sg/paysan-breton-164150/?m=redmart,200,MARKETPLACE,SG,CCTLD,RAW_HTML,,,- Buy at Best Price in Singapore | redmart.lazada.sg,f47559f2277b3bbe,2026-09-10T13:38:21Z,6,
SG,★★★★,SMP,8888030307090,NO,KANDYDAT_PR,FairPrice Adult Milk Powder - Skim,EAN_ON_MARKET_PAGE,CONFIRMED,https://www.fairprice.com.sg/product/fairprice-instant-skim-milk-powder-600g-13097040,200,DIRECT,SG,CCTLD,RAW_HTML,SGD,"tus"":""SUCCESS"",""data"":{""page"":{""entity"":{""barcodes"":[""8888030003503"",""8888030307090""],""brand"":{""clientI",FairPrice Adult Milk Powder - Skim | NTUC FairPrice,6909b0bc7f27504d,2026-09-10T13:39:19Z,2,www.fairprice.com.sg
SG,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
SG,★★★★,DEXTROSE,,,WYMAGA_ETYKIETY,[Bakelab] Dextrose 5kg,NO_EAN_IN_V7,BRAK,https://shop.bakelab.com.sg/dextrose.html,200,DIRECT,SG,CCTLD,RAW_HTML,SGD,,Dextrose | Food &amp; Beverage Ingredients Singapore | BakeLab,eb6f85648f088427,2026-09-10T13:38:25Z,2,
SG,★★★★,TARA,,,WYMAGA_ETYKIETY,Tara Gum (塔拉胶) - 50g,NO_EAN_IN_V7,BRAK,https://better4u.sg/edible-food-tech/244-tara-gum-50g.html,200,DIRECT,SG,CCTLD,RAW_HTML,SGD,,Tara Gum Buy Food Gelling Agent in Singapore,095e7bd173aa82a5,2026-09-10T13:37:11Z,3,
SK,★★★★,MILK,8585002510037,NO,KANDYDAT_PR,"Rajo Mlieko plnotučné UHT 3,5% 1 l",EAN_ON_MARKET_PAGE,CONFIRMED,https://www.office4u.sk/mlieka-a-smotany/19321-trvanlive-mlieko-rajo-plnotucne-35-1--8585002510037.html,200,DIRECT,SK,CCTLD,RAW_HTML,EUR,"-1-.jpg"", ""sku"": ""PT421008"", ""mpn"": ""PT421008"" ,""gtin13"": ""8585002510037"" , ""bra","Trvanlivé mlieko RAJO plnotučné 3,5% 1 ℓ",d17a8c4d6f269b0d,2026-09-10T13:39:56Z,4,www.factoryuse.com;www.office4u.sk;www.reflexke.sk
SK,★★★★,CREAM,8585002520036,NO,KANDYDAT_PR,Rajo Smotana na šľahanie UHT 30%,EAN_ON_MARKET_PAGE,CONFIRMED,https://lcsever.ijednota.sk/produkt/smotna-slah30-250ml,200,DIRECT,SK,CCTLD,RAW_HTML,,ku: </td> <td>8585002520036</td> ,Rajo Smotana na šľahanie 30 % 250 ml | COOP Jednota LC Sever - veľkoobchod,6eb278a7e56b36a9,2026-09-10T13:37:49Z,1,lcsever.ijednota.sk
SK,★★★★,SMP,,,WYMAGA_GTIN,Sušené mlieko odtučnené,NO_EAN_IN_V7,BRAK,https://www.milkagro.sk/sk/produkty/susene-vyrobky/susene-mlieko/susene-mlieko-odtucnene/product/80,200,DIRECT,SK,CCTLD,RAW_HTML,EUR,,"Sušené mlieko odtučnené, 400&amp;nbsp;g | Sušené mlieko | MILK-AGRO, spol. s r. o.",58c7a0bebbee53c1,2026-09-10T13:39:51Z,4,
SK,★★★★,SUCROSE,,,READY_PI,Biały cukier krystaliczny — 100% cukier,GENERIC_PI_NO_EAN,N/A,,,,,,,,,,,,0,
SK,★★★★,DEXTROSE,8588006139983,NO,KANDYDAT_PR,"Dextróza - GymBeam, bez dodatków smakowych",EAN_ON_MARKET_PAGE,CONFIRMED,https://gymbeam.sk/dextroza-gymbeam.html,200,DIRECT,SK,CCTLD,RAW_HTML,EUR,"ewCondition"",""availability"":""https:\/\/schema.org\/InStock"",""gtin13"":""8588006139983"",""sku"":""5207""}],""pr",Dextróza - GymBeam | GymBeam.sk,ee9aaf2a22cc3d66,2026-09-10T13:37:40Z,1,gymbeam.sk
